gameId,team,season,name,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame
2019020790,EDM,2019,EDM,EDM,STL,HOME,2020-01-31,Team Level,all,0.5041,0.5036,0.4946,3600.0,32.529,2.595,2.154,8.113999999999999,1.1179999999999999,17.863,14.157,2.4659999999999997,2.6060000000000003,2.477,35.0,11.0,23.0,69.0,4.0,4.0,0.0,15.0,1.0,10.0,12.0,31.0,42.0,3.0,6.0,36.0,22.0,14.0,14.0,38.0,4.0,4.0,1.115,0.42200000000000004,1.057,3.0,1.0,0.0,72.084,46.0,47.824,11.0,0.445,0.6679999999999999,0.6679999999999999,2.372,2.38,2.331,31.138,2.553,2.173,6.845,1.006,19.394000000000002,13.159,2.443,2.57,2.458,32.0,15.0,21.0,68.0,2.0,1.0,0.0,7.0,1.0,20.0,16.0,30.0,45.0,1.0,2.0,31.0,35.0,1.0,10.0,37.0,8.0,2.0,1.122,0.898,0.534,0.0,1.0,1.0,66.507,47.0,45.86,8.0,0.47100000000000003,0.222,0.222,2.6719999999999997,2.6889999999999996,2.6069999999999998,0
2019020803,EDM,2019,EDM,EDM,CGY,AWAY,2020-02-01,Team Level,all,0.6634,0.6174,0.6289,3600.0,43.693000000000005,4.125,3.051,9.698,1.577,23.682,18.866,4.053999999999999,4.48,4.402,49.0,12.0,10.0,71.0,8.0,6.0,3.0,7.0,2.0,15.0,23.0,41.0,53.0,8.0,25.0,22.0,11.0,9.0,10.0,46.0,12.0,3.0,1.402,1.5319999999999998,1.1909999999999998,3.0,3.0,2.0,80.08800000000001,61.0,67.93,9.0,0.6629999999999999,0.7070000000000001,0.7070000000000001,4.081,4.428999999999999,4.382,25.003,2.093,1.808,5.6579999999999995,0.87,14.960999999999999,10.610999999999999,2.031,1.905,1.849,26.0,10.0,8.0,44.0,3.0,2.0,0.0,7.0,0.0,10.0,14.0,23.0,33.0,9.0,25.0,35.0,15.0,6.0,15.0,27.0,8.0,1.0,0.88,0.9670000000000001,0.245,2.0,1.0,0.0,39.189,36.0,32.334,7.0,0.379,0.316,0.316,2.156,1.966,1.939,0
2019020824,EDM,2019,EDM,EDM,ARI,AWAY,2020-02-04,Team Level,all,0.4276,0.5161,0.5,3600.0,31.519000000000002,2.503,2.09,6.58,0.95,17.243,13.635,2.454,2.517,2.469,30.0,13.0,21.0,64.0,0.0,0.0,0.0,7.0,1.0,25.0,10.0,30.0,43.0,3.0,8.0,27.0,24.0,2.0,9.0,34.0,7.0,2.0,1.02,0.8009999999999999,0.682,0.0,0.0,0.0,62.843999999999994,43.0,42.544,4.0,0.45799999999999996,0.0,0.0,2.96,2.978,2.9219999999999997,31.284000000000002,3.35,2.228,6.707000000000001,1.013,17.186,12.515,3.279,3.302,3.234,27.0,16.0,17.0,60.0,3.0,3.0,0.0,5.0,2.0,15.0,15.0,24.0,40.0,4.0,8.0,21.0,17.0,4.0,8.0,32.0,10.0,1.0,1.208,1.307,0.835,1.0,1.0,1.0,60.726000000000006,43.0,43.11600000000001,4.0,0.47600000000000003,0.22699999999999998,0.22699999999999998,3.5980000000000003,3.551,3.4960000000000004,0
2019020837,EDM,2019,EDM,EDM,S.J,HOME,2020-02-06,Team Level,all,0.4191,0.4775,0.5,3600.0,29.599,2.314,1.805,7.059,0.9229999999999999,16.52,13.379000000000001,2.293,2.1790000000000003,2.16,32.0,10.0,11.0,53.0,3.0,1.0,1.0,5.0,0.0,16.0,17.0,29.0,39.0,3.0,8.0,27.0,22.0,8.0,12.0,35.0,4.0,3.0,1.064,0.523,0.727,1.0,1.0,1.0,49.152,42.0,39.413000000000004,7.0,0.369,0.085,0.085,2.597,2.439,2.4219999999999997,29.767,3.207,2.194,6.667999999999999,0.986,16.94,12.005999999999998,3.159,3.38,3.3280000000000003,31.0,11.0,16.0,58.0,6.0,2.0,1.0,6.0,1.0,16.0,11.0,25.0,36.0,2.0,4.0,19.0,27.0,8.0,14.0,32.0,7.0,3.0,1.104,0.743,1.36,1.0,3.0,2.0,60.95399999999999,42.0,43.868,7.0,0.47700000000000004,0.478,0.478,3.2060000000000004,3.3569999999999998,3.3310000000000004,0
2019020851,EDM,2019,EDM,EDM,NSH,HOME,2020-02-08,Team Level,all,0.4939,0.4762,0.5111,3600.0,34.095,3.076,2.287,8.332,1.2329999999999999,18.26,12.812999999999999,2.926,2.9330000000000003,2.787,36.0,10.0,14.0,60.0,3.0,2.0,0.0,13.0,0.0,12.0,16.0,33.0,43.0,4.0,8.0,36.0,26.0,12.0,20.0,34.0,9.0,3.0,1.143,1.026,0.9079999999999999,0.0,2.0,1.0,56.849,46.0,43.556999999999995,14.0,0.496,0.099,0.099,3.4730000000000003,3.3139999999999996,3.1630000000000003,31.939,3.1519999999999997,2.072,7.803,1.06,17.69,12.222999999999999,2.553,3.326,2.696,29.0,15.0,22.0,66.0,2.0,4.0,0.0,4.0,0.0,20.0,14.0,27.0,42.0,5.0,10.0,21.0,16.0,7.0,12.0,34.0,6.0,4.0,0.804,0.92,1.4280000000000002,0.0,1.0,1.0,68.569,44.0,45.839,8.0,0.46299999999999997,1.031,1.031,2.5839999999999996,2.7239999999999998,2.5980000000000003,0
2019020875,EDM,2019,EDM,EDM,CHI,HOME,2020-02-11,Team Level,all,0.62,0.4074,0.4045,3600.0,27.022,3.61,1.785,6.001,0.7929999999999999,13.780999999999999,10.03,3.359,3.585,3.3339999999999996,31.0,5.0,8.0,44.0,5.0,3.0,3.0,4.0,0.0,11.0,13.0,26.0,31.0,3.0,6.0,32.0,25.0,12.0,12.0,27.0,2.0,7.0,0.8,0.204,2.6060000000000003,0.0,0.0,5.0,44.406000000000006,36.0,36.568000000000005,8.0,0.391,1.177,1.177,2.824,2.7960000000000003,2.73,38.147,2.213,2.353,8.617,1.1520000000000001,22.625999999999998,16.039,2.168,2.252,2.207,41.0,12.0,11.0,64.0,3.0,0.0,0.0,8.0,5.0,19.0,18.0,38.0,50.0,2.0,4.0,29.0,20.0,8.0,11.0,48.0,3.0,2.0,1.3319999999999999,0.41100000000000003,0.47,2.0,1.0,0.0,64.676,53.0,53.397,6.0,0.536,0.0,0.0,2.7489999999999997,2.798,2.737,0
2019020882,EDM,2019,EDM,EDM,T.B,AWAY,2020-02-13,Team Level,all,0.3822,0.4653,0.4699,3600.0,26.69,2.2,2.097,6.063,0.943,15.970999999999998,11.725999999999999,2.176,2.237,2.213,30.0,9.0,8.0,47.0,1.0,2.0,0.0,9.0,3.0,9.0,15.0,29.0,38.0,0.0,0.0,26.0,33.0,9.0,3.0,28.0,11.0,0.0,0.782,1.4180000000000001,0.0,0.0,1.0,0.0,46.905,39.0,38.571,2.0,0.455,0.28800000000000003,0.28800000000000003,2.367,2.4019999999999997,2.388,30.92,3.556,2.194,6.893,1.004,17.437,12.915999999999999,3.408,3.503,3.359,37.0,7.0,10.0,54.0,3.0,2.0,0.0,9.0,0.0,17.0,13.0,34.0,41.0,1.0,2.0,33.0,41.0,12.0,5.0,27.0,14.0,3.0,0.6679999999999999,1.484,1.4040000000000001,0.0,0.0,3.0,54.06399999999999,44.0,44.338,3.0,0.447,0.18600000000000003,0.18600000000000003,3.818,3.76,3.6210000000000004,0
2019020898,EDM,2019,EDM,EDM,FLA,AWAY,2020-02-15,Team Level,all,0.5685,0.4364,0.4828,3600.0,28.004,3.0039999999999996,1.804,5.882000000000001,1.048,16.765,13.497,2.925,3.158,3.07,29.0,13.0,6.0,48.0,4.0,1.0,1.0,2.0,4.0,12.0,19.0,25.0,38.0,5.0,16.0,23.0,8.0,8.0,9.0,33.0,4.0,5.0,0.815,0.42,1.7690000000000001,1.0,0.0,3.0,51.181000000000004,42.0,44.678000000000004,5.0,0.387,0.302,0.302,3.089,3.2319999999999998,3.217,32.461,2.28,2.086,7.03,1.023,18.883,13.697000000000001,2.233,2.1519999999999997,2.108,34.0,11.0,17.0,62.0,1.0,2.0,0.0,11.0,2.0,17.0,12.0,33.0,44.0,3.0,12.0,32.0,20.0,9.0,16.0,37.0,8.0,0.0,1.172,1.1079999999999999,0.0,1.0,0.0,0.0,58.038000000000004,45.0,42.004,9.0,0.445,0.18600000000000003,0.18600000000000003,2.539,2.4,2.367,0
2019020908,EDM,2019,EDM,EDM,CAR,AWAY,2020-02-16,Team Level,all,0.5805,0.451,0.4103,3837.0,23.160999999999998,3.883,1.449,4.987,0.778,12.267000000000001,8.636000000000001,3.596,3.995,3.7060000000000004,24.0,8.0,14.0,46.0,4.0,3.0,0.0,6.0,3.0,7.0,9.0,20.0,28.0,4.0,8.0,22.0,19.0,5.0,6.0,21.0,6.0,5.0,0.603,0.846,2.435,1.0,1.0,2.0,47.18600000000001,32.0,32.846,5.0,0.33299999999999996,0.52,0.52,3.696,3.784,3.492,32.605,2.806,2.013,7.541,1.126,19.042,13.472000000000001,2.741,2.755,2.69,31.0,15.0,10.0,56.0,3.0,1.0,0.0,6.0,0.0,17.0,19.0,28.0,43.0,4.0,8.0,32.0,17.0,4.0,8.0,35.0,9.0,2.0,1.155,1.056,0.595,1.0,1.0,1.0,54.926,46.0,45.32,3.0,0.44299999999999995,0.326,0.326,2.923,2.86,2.832,0
2019020929,EDM,2019,EDM,EDM,BOS,HOME,2020-02-19,Team Level,all,0.4457,0.4298,0.4458,3674.0,28.525,3.266,2.059,6.506,1.079,13.832,10.257,2.48,3.138,2.37,29.0,8.0,12.0,49.0,1.0,5.0,0.0,6.0,1.0,11.0,13.0,28.0,36.0,5.0,12.0,34.0,22.0,8.0,16.0,28.0,4.0,5.0,0.929,0.579,1.758,1.0,0.0,0.0,47.135,37.0,35.625,10.0,0.469,1.6840000000000002,1.6840000000000002,2.051,1.963,1.63,33.652,4.062,2.355,7.477,1.5390000000000001,16.391,14.175999999999998,4.021,4.166,4.123,31.0,15.0,19.0,65.0,2.0,4.0,0.0,8.0,0.0,12.0,20.0,29.0,44.0,6.0,12.0,21.0,22.0,7.0,15.0,36.0,6.0,4.0,0.794,0.922,2.346,0.0,2.0,0.0,67.025,46.0,47.37,12.0,0.561,0.455,0.455,4.167,4.257,4.218,0
2019020946,EDM,2019,EDM,EDM,MIN,HOME,2020-02-21,Team Level,all,0.2504,0.4797,0.3929,3600.0,23.175,1.268,1.4569999999999999,6.006,0.778,13.092,10.399000000000001,1.26,1.239,1.232,26.0,7.0,26.0,59.0,3.0,0.0,0.0,4.0,0.0,11.0,15.0,23.0,30.0,2.0,4.0,30.0,22.0,9.0,13.0,29.0,4.0,0.0,0.8190000000000001,0.449,0.0,3.0,0.0,0.0,58.19,33.0,32.846,9.0,0.308,0.0,0.0,1.5759999999999998,1.541,1.53,36.397,3.7960000000000003,2.323,8.392000000000001,1.187,20.279,15.024000000000001,3.343,3.861,3.407,39.0,12.0,13.0,64.0,5.0,5.0,1.0,11.0,1.0,21.0,8.0,34.0,46.0,2.0,4.0,22.0,28.0,4.0,13.0,39.0,5.0,7.0,0.779,0.551,2.4659999999999997,3.0,0.0,2.0,64.345,51.0,50.912,4.0,0.486,1.065,1.065,3.216,3.264,2.825,0
2019020966,EDM,2019,EDM,EDM,L.A,AWAY,2020-02-23,Team Level,all,0.6678,0.5258,0.5467,3600.0,29.421,3.972,1.929,6.72,1.025,15.539000000000001,11.815,3.907,4.205,4.1339999999999995,31.0,10.0,10.0,51.0,4.0,4.0,0.0,8.0,2.0,9.0,14.0,27.0,37.0,3.0,6.0,26.0,16.0,2.0,7.0,30.0,6.0,5.0,1.011,0.753,2.208,2.0,0.0,2.0,55.831,41.0,44.662,6.0,0.413,0.731,0.731,3.654,3.846,3.795,24.590999999999998,1.976,1.645,5.805,0.784,13.607999999999999,10.181000000000001,1.9240000000000002,1.837,1.79,23.0,11.0,12.0,46.0,2.0,1.0,0.0,7.0,1.0,13.0,10.0,21.0,32.0,2.0,4.0,32.0,23.0,4.0,11.0,26.0,7.0,1.0,0.769,0.934,0.273,1.0,0.0,1.0,42.716,34.0,31.525,11.0,0.344,0.131,0.131,2.189,2.035,1.9969999999999999,0
2019020980,EDM,2019,EDM,EDM,ANA,AWAY,2020-02-25,Team Level,all,0.6748,0.5818,0.5783,3725.0,32.888000000000005,3.783,2.201,7.327000000000001,1.1340000000000001,18.735,14.82,3.69,3.822,3.727,32.0,16.0,16.0,64.0,3.0,2.0,1.0,5.0,1.0,16.0,21.0,29.0,45.0,3.0,6.0,35.0,16.0,5.0,9.0,34.0,10.0,4.0,0.889,1.156,1.7380000000000002,0.0,1.0,2.0,63.13399999999999,48.0,47.282,7.0,0.496,0.614,0.614,3.6639999999999997,3.694,3.6319999999999997,24.715,1.8230000000000002,1.56,6.0329999999999995,0.82,14.163,10.600999999999999,1.817,1.817,1.811,21.0,14.0,11.0,46.0,4.0,0.0,0.0,8.0,0.0,11.0,12.0,17.0,31.0,3.0,6.0,22.0,27.0,6.0,12.0,25.0,9.0,1.0,0.58,1.025,0.218,0.0,3.0,1.0,46.891999999999996,35.0,35.85,7.0,0.33399999999999996,0.0,0.0,2.157,2.15,2.1430000000000002,0
2019020982,EDM,2019,EDM,EDM,VGK,AWAY,2020-02-26,Team Level,all,0.4049,0.4915,0.4643,3600.0,26.991999999999997,1.7719999999999998,1.993,6.087999999999999,0.9890000000000001,15.762,12.395999999999999,1.736,1.776,1.74,29.0,10.0,19.0,58.0,0.0,4.0,0.0,1.0,1.0,16.0,17.0,29.0,39.0,3.0,6.0,21.0,20.0,5.0,5.0,31.0,6.0,2.0,0.693,0.621,0.45799999999999996,0.0,0.0,0.0,56.114,39.0,38.4,2.0,0.442,0.374,0.374,1.839,1.8559999999999999,1.814,31.436999999999998,2.6039999999999996,2.199,7.153,1.0170000000000001,19.532,12.495,2.532,2.6039999999999996,2.532,33.0,12.0,15.0,60.0,3.0,1.0,0.0,8.0,0.0,17.0,16.0,30.0,42.0,2.0,4.0,23.0,32.0,13.0,5.0,35.0,10.0,0.0,1.271,1.334,0.0,3.0,0.0,0.0,61.424,45.0,46.145,0.0,0.483,0.129,0.129,2.9589999999999996,2.9589999999999996,2.877,0
2019021009,EDM,2019,EDM,EDM,WPG,HOME,2020-02-29,Team Level,all,0.4563,0.4298,0.4023,3600.0,25.21,3.0269999999999997,1.926,5.058,0.759,14.75,9.481,2.9160000000000004,2.991,2.88,22.0,13.0,17.0,52.0,3.0,0.0,0.0,5.0,2.0,13.0,12.0,19.0,32.0,2.0,4.0,23.0,27.0,13.0,18.0,17.0,18.0,0.0,0.7090000000000001,2.3169999999999997,0.0,0.0,3.0,0.0,52.222,35.0,35.338,11.0,0.409,0.0,0.0,3.435,3.3939999999999997,3.267,38.25,3.6069999999999998,2.405,9.581,1.341,20.537,14.53,3.15,3.6689999999999996,3.2110000000000003,40.0,12.0,17.0,69.0,2.0,5.0,0.0,6.0,3.0,22.0,14.0,38.0,50.0,2.0,4.0,23.0,26.0,7.0,12.0,39.0,9.0,4.0,1.075,1.172,1.36,0.0,2.0,0.0,69.391,52.0,51.871,9.0,0.5770000000000001,0.862,0.862,3.323,3.3810000000000002,2.99,0
2019021018,EDM,2019,EDM,EDM,NSH,AWAY,2020-03-02,Team Level,all,0.526,0.4701,0.4886,3600.0,31.247,3.037,1.959,6.587999999999999,1.037,15.85,14.527999999999999,3.009,3.2680000000000002,3.237,35.0,8.0,12.0,55.0,8.0,3.0,1.0,8.0,0.0,9.0,15.0,27.0,35.0,2.0,4.0,21.0,17.0,8.0,7.0,31.0,10.0,2.0,0.9209999999999999,1.3030000000000002,0.8140000000000001,3.0,4.0,1.0,60.159,43.0,46.593999999999994,7.0,0.42200000000000004,0.382,0.382,3.0780000000000003,3.3080000000000003,3.298,31.636999999999997,2.737,2.231,6.936,1.105,18.331,13.659,2.484,2.562,2.323,30.0,15.0,17.0,62.0,3.0,5.0,1.0,3.0,0.0,12.0,22.0,27.0,42.0,1.0,2.0,25.0,10.0,4.0,10.0,36.0,6.0,3.0,1.0490000000000002,0.772,0.9159999999999999,1.0,1.0,1.0,57.047,45.0,41.882,6.0,0.47100000000000003,1.189,1.189,2.019,1.896,1.8430000000000002,0
2019021026,EDM,2019,EDM,EDM,DAL,AWAY,2020-03-03,Team Level,all,0.4105,0.3596,0.4022,3668.0,25.741999999999997,2.312,1.632,5.4270000000000005,0.835,16.012,10.782,2.237,2.37,2.295,27.0,10.0,4.0,41.0,2.0,0.0,0.0,5.0,0.0,18.0,12.0,25.0,35.0,5.0,10.0,20.0,19.0,5.0,17.0,30.0,4.0,3.0,0.504,0.446,1.3619999999999999,0.0,0.0,2.0,42.928999999999995,37.0,38.711,13.0,0.41,0.0,0.0,2.722,2.795,2.71,37.764,3.32,2.7039999999999997,9.379,1.405,23.049,15.142000000000001,3.177,3.2119999999999997,3.071,43.0,12.0,18.0,73.0,1.0,7.0,0.0,15.0,1.0,17.0,14.0,42.0,54.0,5.0,10.0,44.0,22.0,16.0,15.0,39.0,14.0,2.0,1.3219999999999998,1.49,0.507,0.0,1.0,0.0,70.92,55.0,53.493,5.0,0.606,0.693,0.693,3.233,3.133,3.0210000000000004,0
2019021040,EDM,2019,EDM,EDM,CHI,AWAY,2020-03-05,Team Level,all,0.4239,0.4421,0.4286,3600.0,21.866,1.841,1.4580000000000002,5.001,0.6859999999999999,12.145,8.87,1.817,1.838,1.815,24.0,6.0,12.0,42.0,3.0,2.0,1.0,5.0,0.0,9.0,11.0,21.0,27.0,1.0,2.0,19.0,37.0,6.0,6.0,22.0,6.0,2.0,0.569,0.6809999999999999,0.591,0.0,2.0,1.0,40.62,30.0,29.573,4.0,0.313,0.591,0.591,1.5630000000000002,1.574,1.569,29.406,2.502,2.199,6.42,0.943,16.451,11.484000000000002,2.45,2.5180000000000002,2.465,31.0,9.0,13.0,53.0,4.0,2.0,1.0,5.0,0.0,11.0,18.0,27.0,36.0,1.0,2.0,28.0,28.0,10.0,12.0,29.0,9.0,2.0,0.915,1.14,0.44799999999999995,3.0,0.0,1.0,55.542,40.0,41.218,11.0,0.462,0.44799999999999995,0.44799999999999995,2.516,2.528,2.503,0
2019021058,EDM,2019,EDM,EDM,CBJ,HOME,2020-03-07,Team Level,all,0.382,0.3426,0.3146,3600.0,20.505,2.316,1.271,4.478,0.622,11.061,8.252,2.294,2.319,2.2969999999999997,24.0,4.0,9.0,37.0,4.0,1.0,0.0,9.0,0.0,8.0,6.0,20.0,24.0,3.0,6.0,37.0,34.0,7.0,16.0,18.0,7.0,3.0,0.43,0.8270000000000001,1.0590000000000002,2.0,1.0,1.0,38.17,28.0,29.035999999999998,8.0,0.259,0.213,0.213,2.362,2.366,2.358,45.45,3.747,3.405,11.398,1.6,23.375,17.474,3.43,3.755,3.437,47.0,14.0,10.0,71.0,1.0,8.0,1.0,16.0,2.0,16.0,18.0,46.0,60.0,2.0,4.0,29.0,21.0,10.0,5.0,47.0,10.0,4.0,1.249,1.433,1.065,0.0,0.0,1.0,69.639,61.0,59.246,1.0,0.7509999999999999,1.306,1.327,3.1719999999999997,3.179,3.105,0
2019021068,EDM,2019,EDM,EDM,VGK,HOME,2020-03-09,Team Level,all,0.2975,0.3968,0.3723,3733.0,25.721,1.7930000000000001,1.6130000000000002,5.997000000000001,0.7809999999999999,14.154000000000002,10.662,1.768,1.744,1.7180000000000002,24.0,11.0,15.0,50.0,2.0,1.0,0.0,4.0,0.0,14.0,14.0,22.0,33.0,2.0,4.0,34.0,46.0,12.0,16.0,29.0,5.0,1.0,0.866,0.65,0.27699999999999997,1.0,1.0,0.0,48.978,35.0,34.357,9.0,0.33299999999999996,0.27699999999999997,0.27699999999999997,1.849,1.7890000000000001,1.771,44.739,4.234,3.2260000000000004,11.269,1.531,22.233,16.507,4.051,4.357,4.166,48.0,11.0,17.0,76.0,3.0,7.0,0.0,13.0,2.0,18.0,16.0,45.0,56.0,0.0,0.0,29.0,37.0,6.0,14.0,43.0,12.0,4.0,1.374,1.556,1.305,0.0,1.0,2.0,77.275,59.0,59.766000000000005,8.0,0.76,0.7859999999999999,0.7859999999999999,4.209,4.324,4.149,0
2019021080,EDM,2019,EDM,EDM,WPG,HOME,2020-03-11,Team Level,all,0.5151,0.5408,0.5867,3600.0,31.686999999999998,3.076,2.3480000000000003,7.096,1.0070000000000001,18.123,12.350999999999999,3.0410000000000004,2.95,2.917,38.0,6.0,9.0,53.0,2.0,0.0,0.0,6.0,2.0,17.0,17.0,36.0,42.0,0.0,0.0,26.0,18.0,6.0,13.0,34.0,8.0,2.0,1.318,0.986,0.772,0.0,0.0,2.0,50.855,44.0,42.42,8.0,0.503,0.0,0.0,3.5789999999999997,3.43,3.39,21.174,2.8960000000000004,1.2309999999999999,4.899,0.691,12.253,9.03,2.888,2.978,2.97,25.0,6.0,14.0,45.0,4.0,0.0,0.0,4.0,2.0,11.0,10.0,21.0,27.0,1.0,2.0,18.0,20.0,9.0,7.0,21.0,7.0,3.0,0.5589999999999999,0.787,1.55,0.0,2.0,2.0,46.111000000000004,31.0,31.568,6.0,0.25,0.0,0.0,3.145,3.238,3.228,0
2019020006,WPG,2019,WPG,WPG,NYR,AWAY,2019-10-03,Team Level,all,0.5547,0.6136,0.6058,3600.0,45.878,3.616,3.0,11.213,1.5419999999999998,25.12,18.51,3.5469999999999997,3.7260000000000004,3.654,47.0,16.0,18.0,81.0,4.0,7.0,0.0,8.0,1.0,18.0,25.0,43.0,59.0,1.0,2.0,32.0,31.0,5.0,11.0,52.0,7.0,4.0,1.062,0.9790000000000001,1.575,1.0,2.0,1.0,82.26799999999999,63.0,63.802,8.0,0.664,0.759,0.759,3.52,3.628,3.6,29.714000000000002,2.903,1.9869999999999999,6.638,1.028,16.272000000000002,12.173,2.8810000000000002,2.845,2.824,32.0,9.0,10.0,51.0,6.0,2.0,1.0,6.0,2.0,12.0,13.0,26.0,35.0,5.0,10.0,28.0,24.0,13.0,24.0,30.0,9.0,2.0,0.973,1.124,0.8059999999999999,2.0,2.0,2.0,50.07899999999999,41.0,40.549,15.0,0.424,0.209,0.209,3.1180000000000003,3.05,3.029,0
2019020013,WPG,2019,WPG,WPG,N.J,AWAY,2019-10-04,Team Level,all,0.3427,0.4505,0.433,3900.0,30.008000000000003,2.178,1.785,7.233,0.948,16.827,13.03,2.1630000000000003,2.198,2.1830000000000003,30.0,12.0,8.0,50.0,4.0,2.0,1.0,9.0,2.0,12.0,13.0,26.0,38.0,1.0,2.0,27.0,13.0,5.0,3.0,33.0,8.0,1.0,0.937,0.9540000000000001,0.287,2.0,2.0,0.0,47.93899999999999,42.0,40.968,1.0,0.381,0.22,0.22,2.338,2.3569999999999998,2.3480000000000003,39.681,4.177,2.752,8.234,1.2919999999999998,22.22,16.326,4.063,4.194,4.079,39.0,16.0,6.0,61.0,4.0,2.0,1.0,5.0,2.0,11.0,31.0,35.0,51.0,2.0,4.0,28.0,21.0,8.0,12.0,37.0,15.0,3.0,1.334,1.7890000000000001,1.055,1.0,1.0,2.0,63.196000000000005,55.0,56.033,7.0,0.602,0.484,0.484,4.295,4.3069999999999995,4.257,0
2019020033,WPG,2019,WPG,WPG,NYI,AWAY,2019-10-06,Team Level,all,0.3259,0.5565,0.5114,3600.0,32.591,1.676,1.714,7.9079999999999995,1.062,17.402,15.237,1.663,1.6880000000000002,1.675,36.0,9.0,19.0,64.0,1.0,1.0,0.0,8.0,0.0,14.0,21.0,35.0,44.0,1.0,2.0,27.0,25.0,10.0,9.0,40.0,4.0,1.0,0.863,0.385,0.428,1.0,0.0,0.0,61.00899999999999,45.0,44.254,3.0,0.361,0.428,0.428,1.609,1.6,1.584,30.17,3.466,2.214,6.852,1.186,16.542,12.739,3.378,3.498,3.41,33.0,10.0,8.0,51.0,4.0,3.0,1.0,6.0,2.0,9.0,19.0,29.0,39.0,2.0,4.0,27.0,24.0,7.0,14.0,30.0,10.0,3.0,0.838,1.183,1.445,0.0,3.0,1.0,52.81399999999999,43.0,43.786,7.0,0.46799999999999997,1.445,1.445,2.49,2.497,2.455,0
2019020038,WPG,2019,WPG,WPG,PIT,AWAY,2019-10-08,Team Level,all,0.3863,0.3434,0.3333,3600.0,19.754,1.827,1.182,4.793,0.667,10.511,8.021,1.805,2.022,1.9980000000000002,22.0,5.0,7.0,34.0,4.0,1.0,1.0,3.0,1.0,7.0,11.0,18.0,23.0,2.0,4.0,25.0,39.0,5.0,5.0,22.0,3.0,2.0,0.693,0.313,0.821,3.0,0.0,1.0,37.984,27.0,29.839000000000002,4.0,0.247,0.413,0.821,1.253,1.3719999999999999,1.37,38.222,2.9019999999999997,2.519,9.39,1.263,22.649,15.277000000000001,2.779,2.685,2.573,38.0,16.0,11.0,65.0,1.0,5.0,0.0,9.0,2.0,19.0,18.0,37.0,53.0,0.0,0.0,26.0,49.0,5.0,12.0,41.0,11.0,2.0,1.182,1.286,0.435,0.0,1.0,0.0,58.303999999999995,54.0,49.442,7.0,0.527,0.628,0.628,2.801,2.592,2.559,0
